,eta,L2
878,-0.30332090876684836,0.007235963066859269
879,-0.3045339093466192,0.007326302577285513
880,-0.3057588589308642,0.0074168361205243696
881,-0.306995596417415,0.00750760235721307
882,-0.30824399018686616,0.0075986494934601545
883,-0.30950393747437943,0.007690035257411753
884,-0.31077536233143527,0.007781826711090968
885,-0.3120582121862688,0.00787409990947575
886,-0.3133524531103474,0.00796693942680438
887,-0.3146580639539054,0.00806043777485806
888,-0.31597502905390057,0.008154694704316566
889,-0.3173033304568042,0.008249816467946165
890,-0.31864293918913256,0.00834591502134547
891,-0.31999380595143095,0.008443107195552498
892,-0.32135585168086844,0.008541513877618576
893,-0.32272895780639443,0.008641259189512047
894,-0.32411295645680566,0.008742469683179474
895,-0.3255076209357348,0.008845273572395335
896,-0.32691265669146824,0.008949800014320917
897,-0.3283276930726163,0.009056178457523658
898,-0.32975226817087905,0.009164537462442161
899,-0.3311858401647754,0.009275005524686708
900,-0.33262776482434475,0.009387709333567858
901,-0.3340772832525599,0.009502772718787881
902,-0.33553351642148377,0.009620316048573482
903,-0.336995016536229,0.009740418788287393
904,-0.3384613550894656,0.009863249867322675
905,-0.3399314497018691,0.009988932375795546
906,-0.3414036622127795,0.01011754759451235
907,-0.34287652780716266,0.01024919608462766
908,-0.3443484715160771,0.010383973607815365
909,-0.34581780389814465,0.010521969990716175
910,-0.34728272591733833,0.010663268612168014
911,-0.34874133389871975,0.010807945701628699
912,-0.35019162839052115,0.010956069795543788
913,-0.35163152382584323,0.011107701044762858
914,-0.3530588601571936,0.011262890463571963
915,-0.3544714166191644,0.011421679121906047
916,-0.355866927437322,0.011584097247553646
917,-0.3572430997914198,0.011750163261689046
918,-0.35859763395585176,0.011919882736267137
919,-0.359928245630593,0.012093247279250976
920,-0.36123269053482304,0.01227023337509976
921,-0.3625087910257692,0.01245080118577413
922,-0.3637544646840088,0.012634893361045724
923,-0.36496775449121543,0.012822433892588098
924,-0.36614686017583714,0.013013327067764237
925,-0.36729017017436316,0.013207456596489163
926,-0.3683962934026144,0.013404684980934299
927,-0.3694640899366574,0.01360485321820734
928,-0.37049269948248953,0.013807780917470303
929,-0.3714815664610189,0.01401326692257526
930,-0.37243046036943345,0.014221090499875261
931,-0.37333949019563006,0.014431013148570954
932,-0.3742091116886817,0.014642781040245384
933,-0.37504012662843744,0.01485612807986986
934,-0.375833670597379,0.015070778713987786
935,-0.37659120632715853,0.015286455108861804
936,-0.3773144801086801,0.015502876854708213
937,-0.37800549897912256,0.01571976837571006
938,-0.3786664880474788,0.01593686262716826
939,-0.37929984579585124,0.016153905154190844
940,-0.3799080969640967,0.016370657740703544
941,-0.38049384489716226,0.016586901482371845
942,-0.3810597252467414,0.01680243919047421
943,-0.381608362678586,0.01701709708089152
944,-0.38214233190076885,0.01723072574917102
945,-0.3826641239323038,0.017443200471588167
946,-0.38317611813845304,0.01765442090555367
947,-0.3836805601820497,0.017864310282788818
948,-0.38417954572881235,0.01807281419873417
949,-0.384675009503753,0.018279899104427393
950,-0.38516871912626355,0.018485550599245934
951,-0.3856622730588216,0.018689771613734682
952,-0.38615710197088304,0.01889258055766264
953,-0.38665447282871585,0.019094009493560316
954,-0.38715549506574554,0.019294102379607707
955,-0.38766112818360077,0.019492913386947322
956,-0.38817218900378103,0.01969050481531519
957,-0.3886893675713807,0.019886948255508914
958,-0.3892132264126655,0.020082319348222674
959,-0.3897442170191392,0.02027669937436262
960,-0.390282687466932,0.020470173607124734
961,-0.39082889137712623,0.020662830454448028
962,-0.3913829964264073,0.020854760721597053
963,-0.3919450923302678,0.02104605697962133
964,-0.3925151982568229,0.02123681302694353
965,-0.3930932696597189,0.021427123434552185
966,-0.39367920452786337,0.02161708316354809
967,-0.3942728490696954,0.0218067872464576
968,-0.3948740028560845,0.02199633052407333
969,-0.39548242342710543,0.022185807422402597
970,-0.3960978304686292,0.022375311785599292
971,-0.3967199094539982,0.02256493671549064
972,-0.397348314950516,0.022754774463226872
973,-0.3979826735160922,0.022944916334148618
974,-0.3986225862126031,0.02313545259989023
975,-0.3992676308807588,0.023326472448026773
976,-0.3999173640568704,0.023518063920551432
977,-0.40057132270233375,0.023710313881054528
978,-0.40122902558955675,0.023903307953858893
979,-0.4018899745540318,0.02409713048767441
980,-0.4025536559855323,0.02429186464366294
981,-0.40321954090196593,0.02448759211515871
982,-0.40388708638135973,0.024684393284326738
983,-0.4045557272876654,0.024882344534725806
984,-0.40522476813703745,0.025081485679592716
985,-0.4058938674672642,0.025281964141746792
986,-0.4065622926246097,0.025483812948960138
987,-0.40722953525331146,0.025687134408597666
988,-0.40789246345049,0.025891221743410277
989,-0.4085226383290633,0.026087405778416086
990,-0.40902204559634275,0.026244560755097734
991,-0.4096734493274493,0.026452021430005572
992,-0.41029729554820515,0.026653604375564993
993,-0.4108604955519394,0.026838281108399448
994,-0.41121420816984183,0.02695568178452231
995,-0.411846721380384,0.027168574892432518
996,-0.41247946374410704,0.027385676248963424
997,-0.4131059835383103,0.027605140156624953
998,-0.41372475978329315,0.027826745769170075
999,-0.41433492032763874,0.028050488351480708
1000,-0.41493575033532526,0.028276417630047984
1001,-0.41552652329826156,0.02850457863689368
1002,-0.4161065091036774,0.028735014230550714
1003,-0.41667497515716007,0.028967765156736977
1004,-0.417231181781717,0.02920286764824703
1005,-0.41777438982212,0.02944035593429381
1006,-0.41830385750615867,0.029680260312081375
1007,-0.4188188438409255,0.029922607885334497
1008,-0.41931860990857245,0.030167422404878706
1009,-0.41980241984509753,0.03041472387703001
1010,-0.42026954344247774,0.030664528923832767
1011,-0.4207192564043087,0.030916849873284937
1012,-0.4211508439553832,0.03117169556416482
1013,-0.42156360178097146,0.03142907068367652
1014,-0.42195683837188247,0.0316889757927267
1015,-0.42232987774745034,0.031951407605960075
1016,-0.4226820609097441,0.03221635837701774
1017,-0.42301274873190997,0.03248381617556813
1018,-0.423321324214937,0.03275376470369412
1019,-0.42360719532723273,0.03302618356789079
1020,-0.4238697968041623,0.0333010475537674
1021,-0.4241085937214584,0.03357832756120932
1022,-0.424323083087425,0.03385798950966863
1023,-0.42451279737413383,0.034139995348402556
1024,-0.4246773065250273,0.034424302283055846
1025,-0.42481622098001937,0.03471086334927147
1026,-0.42492919397583206,0.034999626868121206
1027,-0.4250159243838018,0.03529053691452229
1028,-0.4250761591737977,0.03558353326941427
1029,-0.42510969584665803,0.03587855106460944
1030,-0.4251163849962593,0.036175521356211285
1031,-0.42509613261369084,0.036474370734966344
1032,-0.42504890242520443,0.03677502151694795
1033,-0.42497471808020976,0.03707739185669211
1034,-0.42487366533419346,0.03738139551194121
1035,-0.42474589399615953,0.037686942192908295
1036,-0.4245916199544964,0.037993937262972115
1037,-0.42441112689130966,0.03830228200714025
1038,-0.4242047680576293,0.03861187345971963
1039,-0.4239729677700901,0.03892260453028919
1040,-0.4237162229361768,0.03923436386357293
1041,-0.42343510427139,0.03954703593291405
1042,-0.4231302574987581,0.03986050094211013
1043,-0.422802404305756,0.040174634821836884
1044,-0.4224523431725392,0.04048930916327015
1045,-0.42208095000399876,0.0408043911548297
1046,-0.4216891785808442,0.041119743489880685
1047,-0.42127806067101653,0.04143522435583536
1048,-0.4208487060340532,0.04175068729396879
1049,-0.42040230203232554,0.04206598114212534
1050,-0.41994011292330174,0.04238094996779699
1051,-0.41946347880981216,0.042695432984464876
1052,-0.4189738141312374,0.04300926450442481
1053,-0.41847260562503197,0.043322273937829836
1054,-0.4179614098116191,0.04363428577127908
1055,-0.4174418497532563,0.04394511964983358
1056,-0.41691561113114284,0.04425459049501239
1057,-0.41638443752677107,0.044562508694498196
1058,-0.41585012480152656,0.04486868039286532
1059,-0.4153145145119509,0.04517290788976174
1060,-0.4147794863067451,0.045474990153935635
1061,-0.414246949222943,0.04577472348607449
1062,-0.4137188318761368,0.04607190233040413
1063,-0.4131970715462041,0.04636632024562184
1064,-0.41268360218063727,0.04665777105274656
1065,-0.412180341419133,0.04694605015073944
1066,-0.41168917677978,0.04723095599247139
1067,-0.41121195118907433,0.047512291713962485
1068,-0.4107504481289442,0.047789866879546505
1069,-0.41030637667085895,0.04806349932914374
1070,-0.40988135677710696,0.04833301706651038
1071,-0.4094769052164065,0.04859826015574331
1072,-0.40909442250871236,0.04885908255651228
1073,-0.4087351812525223,0.04911535385699005
1074,-0.40840031620749195,0.04936696083502258
1075,-0.40809081642405276,0.04961380879643605
1076,-0.407807519660448,0.04985582263275111
1077,-0.4075511094868449,0.05009294730275769
1078,-0.40732211810041824,0.05032514432686991
1079,-0.40712091862450706,0.050552400489011814
1080,-0.40694772312183375,0.05077473871943529
1081,-0.40680262096329706,0.050992178884083625
1082,-0.4066855584971437,0.051204767510720395
1083,-0.40659635468313055,0.05141257029490934
1084,-0.4065347119365434,0.05161567044735654
1085,-0.4065002274347517,0.051814166947883794
1086,-0.4064924045750609,0.05200817307411945
1087,-0.4065106645462565,0.05219781486435849
1088,-0.4065543577354924,0.05238322954420674
1089,-0.40662277473543224,0.052564563987475194
1090,-0.40671515677643766,0.05274197322949778
1091,-0.40683070545268035,0.05291561906370669
1092,-0.4069685916416391,0.053085668723835966
1093,-0.40712796357454023,0.053252293687234886
1094,-0.4073079540292576,0.05341566858883719
1095,-0.4075076866639162,0.053575970265488125
1096,-0.4077262814858887,0.05373337689869906
1097,-0.40796285954225575,0.05388806729499869
1098,-0.40821654688430203,0.05404022028466406
1099,-0.40848647777832925,0.05419001418174468
1100,-0.40877179737218955,0.05433762639049458
1101,-0.4090716637876541,0.05448323308327291
1102,-0.4093852496592799,0.05462700892932615
1103,-0.40971174323853915,0.054769126901086956
1104,-0.4100503493294621,0.05490975823128226
1105,-0.4104002895664277,0.05504907227739503
1106,-0.4107608026043985,0.05518723652287509
1107,-0.4111311440224846,0.05532441659753533
1108,-0.411510585853452,0.055460776271342785
1109,-0.4118984169086568,0.055596477820514176
1110,-0.41229394114260615,0.05573168176230617
1111,-0.41269647743897614,0.0558665471707016
1112,-0.413105357668282,0.05600123144967145
1113,-0.41351992907931157,0.056135891571669524
1114,-0.4139395496788946,0.05627068302624272
1115,-0.41436358862357653,0.056405760462539194
1116,-0.4147914241182964,0.05654127752764779
1117,-0.41522244283981435,0.056677387200970576
1118,-0.41565603477119956,0.05681424067292102
1119,-0.41609158238885985,0.056951984405471875
1120,-0.4165283421073319,0.057090722706785266
1121,-0.4169605304888829,0.057228938390890695
1122,-0.4173888148449537,0.05736713722726228
1123,-0.417826246183452,0.05750988707256558
1124,-0.41826224417347996,0.05765412441725219
1125,-0.4186844299362752,0.057795995442346725
1126,-0.41907238497656796,0.05792857658272889
1127,-0.41939022324765735,0.058038982487824034
1128,-0.4197888803999119,0.05818001386438096
1129,-0.4201946012336625,0.05832680702776202
1130,-0.4206091215540132,0.05848061280043741
1131,-0.42102551387698584,0.05863950163944766
1132,-0.42143700092488456,0.05880138668426134
1133,-0.42184257222288896,0.0589662799534551
1134,-0.42224159563814845,0.05913433884641579
1135,-0.4226334400438054,0.05930572482252169
1136,-0.4230174646103037,0.059480599182015564
1137,-0.42339301822153014,0.05965912263659827
1138,-0.4237594393734795,0.05984145495716191
1139,-0.4241160557077863,0.060027754276629854
1140,-0.42446218441537464,0.06021817662415021
1141,-0.4247971325351487,0.06041287521108732
1142,-0.4251201974028852,0.06061199953959989
1143,-0.4254306677169856,0.06081569458180783
1144,-0.42572782488344896,0.061024099844380605
1145,-0.4260109445776911,0.061237348231713
1146,-0.4262792988686655,0.06145556491610692
1147,-0.4265321587465847,0.06167886611038846
1148,-0.42676879710970095,0.06190735777599889
1149,-0.4269884922103311,0.062141134268409094
1150,-0.42719053159545584,0.062380276973014334
1151,-0.42737421650147844,0.06262485293250082
1152,-0.4275388666809977,0.06287491349657878
1153,-0.42768382562373,0.06313049303561628
1154,-0.4278084661121603,0.06339160777364233
1155,-0.4279121959875411,0.06365825469579811
1156,-0.4279944640949083,0.0639304107041762
1157,-0.4280547662193137,0.06420803192222321
1158,-0.42809265092609083,0.06449105328581033
1159,-0.4281077251392307,0.06477938837543211
1160,-0.4280996593258052,0.06507292956251427
1161,-0.428068192140286,0.06537154845161683
1162,-0.42801313439889965,0.06567509663224083
1163,-0.42793437227160513,0.06598340672850683
1164,-0.42783186960460956,0.06629629372461804
1165,-0.4277056693087355,0.06661355654471111
1166,-0.4275558937949217,0.06693497982925667
1167,-0.4273827444560033,0.06726033587916706
1168,-0.427186500234803,0.06758938671428841
1169,-0.4269675153631749,0.06792188616804978
1170,-0.4267262163495427,0.06825758200097957
1171,-0.4264630983458679,0.06859621795705459
1172,-0.42617872102365273,0.0689375357221153
1173,-0.42587370409559333,0.06928127674769485
1174,-0.4255487226257113,0.06962718390454492
1175,-0.4252045022561613,0.06997500294773676
1176,-0.4248418144903801,0.07032448376155405
1177,-0.42446147212386987,0.07067538139679895
1178,-0.4240643249428189,0.07102745687397832
1179,-0.4236512557408949,0.07138047778225999
1180,-0.4232231767587092,0.07173421864515857
1181,-0.42278102651461713,0.07208846112878056
1182,-0.4223257671927451,0.07244299399416075
1183,-0.4218583824411237,0.07279761294322912
1184,-0.4213798757027951,0.0731521202762368
1185,-0.4208912690406224,0.07350632440391627
1186,-0.4203936024283941,0.0738600392384008
1187,-0.4198879334790983,0.07421308347913856
1188,-0.41937533762514595,0.07456527977512951
1189,-0.41885690868259434,0.07491645379773969
1190,-0.41833375975596915,0.07526643323428978
1191,-0.41780702438069994,0.0756150467467431
1192,-0.4172778580279854,0.07596212278214773
1193,-0.4167474396640203,0.07630748840639132
1194,-0.4162169733957315,0.07665096809549343
1195,-0.41568769022952634,0.07699238242047418
1196,-0.41516084949127663,0.07733154686434106
1197,-0.41463774027165884,0.077668270471535
1198,-0.41411968216058204,0.07800235473501685
1199,-0.4136080256450947,0.07833359240002563
1200,-0.4131041515800872,0.07866176647993794
1201,-0.4126094696589445,0.07898664944153977
1202,-0.4121254156954686,0.07930800258804796
1203,-0.41165344733884635,0.07962557579760363
1204,-0.4111950380999441,0.0799391076165471
1205,-0.41075166935358126,0.0802483258693101
1206,-0.4103248202425508,0.08055294880476471
1207,-0.40991595542865905,0.08085268682455225
1208,-0.40952651046055366,0.08114724503208687
1209,-0.4091578753274116,0.08143632634109467
1210,-0.4088113761742052,0.08171963539265997
1211,-0.40848825590170235,0.0819968830761801
1212,-0.40818965437144533,0.08226779151100425
1213,-0.4079165888782821,0.08253209948124487
1214,-0.40766993835527543,0.08278956543111385
1215,-0.4074504424332054,0.08303995377270412
1216,-0.407258741911236,0.08328295509826993
1217,-0.4070949915301062,0.08351869484908989
1218,-0.40695943525897127,0.08374703320703901
1219,-0.40685213009023435,0.08396785978034171
1220,-0.4067729275084834,0.08418113984695134
1221,-0.40672150291179765,0.08438689979008435
1222,-0.40669738083865137,0.08458520798070918
1223,-0.4066999515693479,0.08477617213795391
1224,-0.4067284894289866,0.08495993588829921
1225,-0.40678217188518623,0.08513667481980133
1226,-0.40686009870060863,0.08530659231701357
1227,-0.40696131039597405,0.08546991512562732
1228,-0.40708480547216386,0.08562688899374074
1229,-0.40722955601318156,0.08577777450997467
1230,-0.407394521416873,0.08592284322732785
1231,-0.4075786601351479,0.08606237414721879
1232,-0.4077809394883266,0.08619665065278126
1233,-0.4080003436265989,0.08632595787485212
1234,-0.40823587973088915,0.08645058045410837
1235,-0.40848658274055766,0.08657080074704804
1236,-0.40875151862126224,0.0866868973445972
1237,-0.40902978706070336,0.08679914416486503
1238,-0.4093205220475033,0.08690780933804368
1239,-0.40962289284689324,0.08701315486285459
1240,-0.40993610367896327,0.08711543618858689
1241,-0.41025939337484907,0.08721490214585785
1242,-0.41059203382356474,0.08731179476229234
1243,-0.41093332930147447,0.08740634956563578
1244,-0.41128261456542153,0.08749879566407473
1245,-0.4116392535952771,0.08758935613181884
1246,-0.4120026370570096,0.08767824814566597
1247,-0.4123721825979967,0.08776568387906274
1248,-0.41274732778851747,0.08785186967877409
1249,-0.4131275316548146,0.08793700735893228
1250,-0.41351226221722687,0.08802129232961481
1251,-0.41390098601297415,0.0881049123812884
1252,-0.41429267651694024,0.08818794510740235
1253,-0.41468778954731683,0.08827077582374086
1254,-0.41508588081429576,0.08835359102555437
1255,-0.41548609763596295,0.08843649006182985
1256,-0.415887963718492,0.08851964813848177
1257,-0.41629118286365063,0.08860327498997937
1258,-0.416695277349811,0.0886875409460769
1259,-0.41709984435523084,0.08877263077559414
1260,-0.417504439641893,0.0888587201052644
1261,-0.41790865795513266,0.08894599295821089
1262,-0.4183113076949342,0.08903445991627712
1263,-0.41871395060151495,0.08912474220818853
1264,-0.4191142403933483,0.0892165962213042
1265,-0.41951332143985004,0.08931057068782333
1266,-0.41990940724929976,0.08940653860841072
1267,-0.4203029778921974,0.0895049131960616
1268,-0.42069343614907173,0.08960585907677993
1269,-0.4210808993670467,0.08970973742777279
1270,-0.42146433998639155,0.08981661663232576
1271,-0.42184326147534473,0.08992670688876409
1272,-0.42221718259257773,0.09004023105860529
1273,-0.4225856155665928,0.09015741999388249
1274,-0.42294805502619376,0.09027851004003948
1275,-0.4233039773864143,0.09040374337639928
1276,-0.4236528391667694,0.09053336793220083
1277,-0.4239940755671509,0.09066763724489092
1278,-0.4243270990337142,0.09080681013370098
1279,-0.42465129820487046,0.09095115030075779
1280,-0.4249660366467345,0.09110092556210225
1281,-0.42527065217720295,0.09125640696950446
1282,-0.4255644565691348,0.09141786769843652
1283,-0.42584673538382706,0.0915855814700123
1284,-0.4261167486301704,0.09175982076939258
1285,-0.42637373192901634,0.09194085459330294
1286,-0.4266168985864991,0.09212894585911456
1287,-0.4268454424792434,0.09232434829528023
1288,-0.42705854209389493,0.09252730294126349
1289,-0.427255365752712,0.09273803420713389
1290,-0.42743507729532126,0.09295674442542168
1291,-0.42759684745744153,0.09318361353246553
1292,-0.42773985788319085,0.09341878772710734
1293,-0.4278633154091146,0.09366237874695793
1294,-0.42796646301273555,0.09391445794752143
1295,-0.42804859264011286,0.09417505177749558
1296,-0.42810905860682413,0.09444413780819505
1297,-0.42814729111571564,0.0947216416132913
1298,-0.42816280931482087,0.09500743474082395
1299,-0.428155233272187,0.09530133398361024
1300,-0.42812429422890813,0.09560310211938021
1301,-0.4280698425338351,0.09591245021492059
1302,-0.4279918527682943,0.0962290414350584
1303,-0.42789042572578645,0.09655249626302131
1304,-0.42776578710502455,0.0968823989059446
1305,-0.42761828298603705,0.09721830458668895
1306,-0.4274483723810465,0.09755974734512571
1307,-0.4272566172993895,0.09790624801225303
1308,-0.4270436708941988,0.09825732201449824
1309,-0.4268102643888943,0.09861248660375807
1310,-0.42655719335960235,0.09897126740515877
1311,-0.4262853040448047,0.09933320399524534
1312,-0.42599548016528066,0.09969785448315266
1313,-0.4256886306887118,0.10006479903966045
1314,-0.425365678824163,0.10043364242435819
1315,-0.4250275524331283,0.10080401558376204
1316,-0.42467517593248433,0.10117557643659
1317,-0.42430946369222716,0.1015480099626625
1318,-0.4239313148718753,0.10192102771587662
1319,-0.42354160956086095,0.10229436691134255
1320,-0.42314120613685535,0.1026677891507414
1321,-0.42273093964138336,0.10304107893935895
1322,-0.4223116210931691,0.10341404201440502
1323,-0.4218840375439753,0.10378650360531275
1324,-0.4214489527901402,0.10415830664169876
1325,-0.4210071085913506,0.1045293099806723
1326,-0.4205592263933856,0.10489938660377335
1327,-0.42010600934938114,0.1052684219095304
1328,-0.41964814466701494,0.10563631203348745
1329,-0.41918630622873726,0.10600296220445751
1330,-0.41872115741085325,0.10636828516525233
1331,-0.4182533541121849,0.10673219962326322
1332,-0.4177835479739867,0.10709462872273
1333,-0.41731238975646856,0.10745549854790587
1334,-0.4168405329273532,0.10781473659776436
1335,-0.4163686374123342,0.1081722702557383
1336,-0.4158973735354966,0.10852802521984974
1337,-0.41542742618920747,0.10888192384618042
1338,-0.4149594991938426,0.1092338834202278
1339,-0.41449431980225726,0.10958381436552878
1340,-0.41403264355097447,0.10993161821036895
1341,-0.41357525917667687,0.11027718548547041
1342,-0.41312299360869603,0.11062039349488895
1343,-0.41267671725833066,0.11096110372526789
1344,-0.41223734883740215,0.11129915938897694
1345,-0.41180586043151274,0.11163438243598581
1346,-0.4113832817543136,0.11196657070961324
1347,-0.41097070386849316,0.11229549484858553
1348,-0.41056928138402815,0.11262089549193832
1349,-0.41018023331955455,0.11294248038457974
1350,-0.4098048415270568,0.1132599219584413
1351,-0.4094444458849636,0.11357285573622403
1352,-0.40910043577812233,0.11388087965486307
1353,-0.4087742369453384,0.11418355482459189
1354,-0.4084672930505664,0.1144804081370238
1355,-0.4081810413326121,0.11477093738707964
1356,-0.40791688302974055,0.11505461860151497
1357,-0.40767614947569925,0.1153309152493301
1358,-0.4074600734732302,0.11559927796237754
1359,-0.40726979978208666,0.11585907896363828
1360,-0.407107266403323,0.11610805389071724
1361,-0.4069714216700166,0.11634806092930912
1362,-0.40686237128858094,0.11657961660521797
1363,-0.4067808393472493,0.1168017684293612
1364,-0.406727002505937,0.11701382958485815
1365,-0.4067005339764328,0.11721563962200002
1366,-0.40670084623401226,0.11740719445612052
1367,-0.4067271466832813,0.11758858856584814
1368,-0.40677847503037534,0.11776000049530613
1369,-0.4068537411993671,0.11792168214911475
1370,-0.4069517629320498,0.11807394645419199
1371,-0.4070713007834306,0.11821715449680739
1372,-0.40721108897425284,0.11835170302092522
1373,-0.4073698613132554,0.11847801296091107
1374,-0.40754637191565435,0.11859651934274863
1375,-0.4077394109931528,0.1187076627991091
